programa_id,nombre,categoria,clasificacion,clasificacion_criterio,clasificacion_fuente,clasificado_en
650,"MOCHILA ASPERSORA, DESBROZADORA, MOTOBOMBA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
651,MATERIAL VEGETATIVO (PLANTA DE NOPAL),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
652,"MOLINO DE NIXTAMAL, ESTUFA ECOLOGICA, DESGRANADORA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
653,DESBROZADORA Y TINACO PARA USO AGROPECUARIO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
654,"TINACO PARA USO AGROPECUARIO, ESTUFA ECOLOGICA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
655,SEMENTAL CAPRINO CON REGISTRO GENEALOGICO Y VIENTRES CAPRINOS GESTANTES CON REGISTRO GENEALOGICO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
656,DESAZOLVE DE PRESA CON MAQUINARIA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
657,"PARIHUELA, MOTOBOMBA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
658,REHABILITACIÓN DE MACROTUNEL,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
659,"DESBROZADORA, MOTOBOMBA, MOCHILA ASPERSORA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
660,EQUIPO BIOFABRICA DE FERTILIZANTE,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
661,"TINACO PARA USO AGROPECUARIO, CARRETILLA Y MOCHILA ASPERSORA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
662,SEMOVIENTE Y MATERIAL GENETICO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
663,PROYECTO ESTRATEGICO (REHABILITACION DE POZO),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
664,EQUIPO TRANSFORMACIÓN Y PRODUCCIÓN DE MIEL,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
665,"CARRETILLA, MOCHILA ASPERSORA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
666,DESALVE DE BORDO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
667,MATERIAL VEGETATIVO (ROSAL),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
668,"SEMENTAL BOVINO CON REGISTRO GENEALOGICO Y EVALUACIÓN GENETICA BEEMASTER, CHAROLAIS, SIMMENTAL",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
669,MOLINO DE NIXTAMAL Y MOCHILA APERSORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
670,TECNIFICACIÓN INFRAESTRUCTURA HIDRIAGRÍCOLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
671,"TINACO PARA USO AGROPECUARIO, DESBROZADORA Y ESTUFA ECOLOGICA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
672,"TINACO PARA USO AGROPECUARIO, CARRETILLA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
673,NUCLEOS DE ABEJA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
674,VIENTRE PORCINO SIN REGISTRO GENEALOGICO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
675,"CARRETILLA, DESBROZADORA Y TINACOS PARA USO AGROPECUARIO",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
676,MANGUERA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
677,"MOLINO DE NIXTAMAL, DESBROZADORA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
678,ESTUFA ECOLOGICA Y MOCHILA ASPERSORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
679,SEMENTAL BOVINO CARNICO O DOBLE PROPOSITO GESTANTE CON REGISTRO GENEALOGICO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
680,TINACO PARA USO AGROPECUARIO Y DESBROZADORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
681,"DESBROZADORA, MOCHILA ASPERSORA Y ESTUFA ECOLOGICA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
682,"ESTUFA ECOLOGICA, MOLINO DE NIXTAMAL",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
683,"MOLINO DE NIXTAMAL, HUERTO FAMILIAR, TINACO USO AGROPECUARIO",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
684,"MOLIO DE NIXTAMAL, EQUIPO PARA BOMBEO Y CONDUCCION DE AGUA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
685,"ESTUFA ECOLOGICA, MOLINO DE NIXTAMAL, CARRETILLA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
686,"MOTOBOMBA, TINACO PARA USO AGROPECUARIO Y CARRETILLA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
687,"CISTERNA, MOTOBOMBA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
688,"DESBROZADORA, MOLINO DE NIXTAMAL, ESTUFA ECOLOGICA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
689,MOLINO MEZCLADOR,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
690,"DESBROZADORA, MOLINO DE NIXTAMAL Y CARRETILLA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
691,BOVINO CARNICO O DOBLE PROPOSITO GESTANTE SN REGISTRO,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
692,"MOLINO PARA NIXTAMAL, ESTUFA ECOLOGICA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
693,MOCHILA ASPERSORA Y MOLINO DE NIXTAMAL,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
694,PARIHUELA Y CARRETILLA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
695,PROYECTO ESTRATEGICO (CAMARA DE REFRIGERACION PARA PRODUCCION DE ROSAS),,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
696,VITRINA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
697,"DESBROZADORA, MOLINO DE NIXTAMAL Y MOTOBOMBA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
698,"DESBROZADORA, PAQUETE DE HERRAMIENTAS",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
699,"DESBROZADORA, MOCHILA ASPERSORA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
700,EQUIPO BIOFABRICA DE FERTILIZANTE Y DESBROZADORA,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
701,"MOCHILA ASPERSORA, DESBROZADORA Y CARRETILLA",,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
702,EQUIPAMIENTO Y REHAB. DE SISTEMAS ELECTROMECÁNICOS Y DE ESTRUCTURAS EJIDO LA LLAVE POZO 26,,PRODUCTIVIDAD,"Regla 900 (.*): Regla por defecto: todo lo que no cae en un supuesto emergente se contabiliza como productividad, y se marca con incidencia PROGRAMA_CLASIFICADO_POR_DEFECTO para revisión humana.","Acuerdo de trabajo: catch-all auditable, nunca silencioso",2026-08-13 16:24:06.522473+00
